DB00655	DB00252	The enzyme inducer, phenytoin, decreases the effect of the hormone agent, estrone.
DB00655	DB00860	The estrogenic agent, estrone, may increase the effect of the corticosteroid, prednisolone.
DB00655	DB00635	The estrogenic agent, estrone, may increase the effect of corticosteroid, prednisone.
DB00655	DB00794	The enzyme inducer, primidone, decreases the effect of the hormone agent, estrone.
DB00655	DB00932	Estropipate may increase the adverse dermatological effects (i.e. skin rash) of Tipranavir. Tipranavir may decrease the serum concentration Estropipate. Monitor for estrogen deficiency during concomitant therapy.
DB00656	DB00918	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00357	The CYP3A4 inducer, Aminoglutethimide, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Aminoglutethimide is initiated, discontinued or dose changed.
DB00656	DB01118	The CYP3A4 inhibitor, Amiodarone, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Amiodarone is initiated, discontinued or dose changed.
DB00656	DB00321	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00543	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00701	The protease inhibitor, Amprenavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Amprenavir is initiated, discontinued or dose changed.
DB00656	DB00673	The CYP3A4 inhibitor, Aprepitant, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Aprepitant is initiated, discontinued or dose changed.
DB00656	DB01072	The protease inhibitor, Atazanavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Atazanavir is initiated, discontinued or dose changed.
DB00668	DB01580	Hypertension, then bradycardia
DB00656	DB00559	The CYP3A4 inducer, Bosentan, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Bosentan is initiated, discontinued or dose changed.
DB00656	DB01200	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00490	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00248	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00564	The CYP3A4 inducer, Carbamazepine, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Carbamazepine is initiated, discontinued or dose changed.
DB00656	DB00501	The CYP3A4 inhibitor, Cimetidine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Cimetidine is initiated, discontinued or dose changed.
DB00656	DB00215	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01211	The CYP3A4 inhibitor, Clarithromycin, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Clarithromycin is initiated, discontinued or dose changed.
DB00656	DB01242	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00257	The CYP3A4 inhibitor, Clotrimazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Clotrimazole is initiated, discontinued or dose changed.
DB00656	DB00872	The CYP3A4 inhibitor, Conivaptan, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Conivaptan is initiated, discontinued or dose changed.
DB00656	DB00091	The CYP3A4 inhibitor, Cyclosporine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Cyclosporine is initiated, discontinued or dose changed.
DB00656	DB06695	P-Glycoprotein inducers such as trazodone may decrease the serum concentration of dabigatran etexilate. This combination should be avoided.
DB00656	DB01264	The protease inhibitor, Darunavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Darunavir is initiated, discontinued or dose changed.
DB00656	DB00705	The CYP3A4 inhibitor, Delavirdine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Delavirdine is initiated, discontinued or dose changed.
DB00656	DB01151	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB06700	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01234	The CYP3A4 inducer, Dexamethasone, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Dexamethasone is initiated, discontinued or dose changed.
DB00656	DB00514	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00320	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00343	The CYP3A4 inhibitor, Diltizem, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Diltiazem is initiated, discontinued or dose changed.
DB00656	DB00843	Possible antagonism of action
DB00656	DB01142	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00476	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00625	The CYP3A4 inhibitor and inducer, Efavirenz, may alter Trazodone efficacy/toxicity by altering Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Efavirenz is initiated, discontinued or dose changed.
DB00656	DB00216	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01049	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01253	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00696	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00199	The CYP3A4 inhibitor, Erythromycin , may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Erythromycin is initiated, discontinued or dose changed.
DB00656	DB01175	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB06414	The CYP3A4 inducer, Etravirene, may decrease Trazodone efficacy/toxicity by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Etravirine is initiated, discontinued or dose changed.
DB00656	DB00196	The CYP3A4 inhibitor, Fluconazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Fluconazole is initiated, discontinued or dose changed.
DB00656	DB00472	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00176	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01319	The protease inhibitor, Fosamprenavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Fosamprenavir is initiated, discontinued or dose changed.
DB00656	DB01320	The CYP3A4 inducer, Fosphenytoin, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Fosphenytoin is initiated, discontinued or dose changed.
DB00656	DB00998	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00614	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00674	Possible antagonism of action
DB00656	DB01381	Increased effect and toxicity of both agents
DB00668	DB00107	Possible marked increase of arterial pressure
DB00656	DB00502	The CYP3A4 inhibitor, Haloperidol, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. The CYP2D6 inhibitor, Trazodone, may increase the efficacy of Haloperidol by decreasing Haloperidol metabolism and clearance. Monitor for changes in Trazodone and Haloperidol efficacy/toxicity if either agent is initiated, discontinued or dose changed.
DB00656	DB00619	The CYP3A4 inhibitor, Imatinib, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Imatinib is initiated, discontinued or dose changed.
DB00656	DB00458	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00224	The protease inhibitor, Indinavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism via CYP3A4. Monitor for changes in Trazodone efficacy/toxicity if Indinavir is initiated, discontinued or dose changed.
DB00656	DB01247	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00951	The CYP3A4 inhibitor, Isoniazid, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Isoniazid is initiated, discontinued or dose changed.
DB00656	DB01167	The CYP3A4 inhibitor, Itraconazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Itraconazole is initiated, discontinued or dose changed.
DB00656	DB01026	The CYP3A4 inhibitor, Ketoconazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Ketoconazole is initiated, discontinued or dose changed.
DB00656	DB01259	The CYP3A4 inhibitor, Lapatinib, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Lapatinib is initiated, discontinued or dose changed.
DB00656	DB00281	The CYP3A4 inhibitor, Lidocaine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Lidocaine is initiated, discontinued or dose changed.
DB00656	DB00601	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01356	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01601	The protease inhibitor, Lopinavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Lopinavir is initiated, discontinued or dose changed.
DB00656	DB00934	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00353	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00916	The CYP3A4 inhibitor, Metronidazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Metronidazole is initiated, discontinued or dose changed.
DB00656	DB01110	The CYP3A4 inhibitor, Miconazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Miconazole is initiated, discontinued or dose changed.
DB00656	DB00370	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01171	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00607	The CYP3A4 inducer, Nafcillin, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Nafcillin is initiated, discontinued or dose changed.
DB00656	DB00952	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01149	Increased risk of serotonin syndrome. The CYP3A4 inhibitor, Nefazodone, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for symtpoms of sertonin syndrome and changes in Trazodone efficacy/toxicity if Nefazodone is initiated, discontinued or dose changed.
DB00656	DB00220	The protease inhibitor, Nelfinavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Nelfinavir is initiated, discontinued or dose changed.
DB00656	DB00238	The CYP3A4 inducer, Nevirapine, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Nevirapine is initiated, discontinued or dose changed.
DB00656	DB00622	The CYP3A4 inhibitor, Nicardipine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Nicardipine is initiated, discontinued or dose changed.
DB00656	DB01059	The CYP3A4 inhibitor, Norfloxacin, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Norfloxacin is initiated, discontinued or dose changed.
DB00656	DB00540	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00776	The CYP3A4 inducer, Oxcarbazepine, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Oxcarbazepine is initiated, discontinued or dose changed.
DB00656	DB00715	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00312	The CYP3A4 inducer, Pentobarbital, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Pentobarbital is initiated, discontinued or dose changed.
DB00656	DB01186	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00454	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00780	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01174	The CYP3A4 inducer, Phenobarbital, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Phenobarbital is initiated, discontinued or dose changed.
DB00661	DB01590	Concomitant administration may increase the serum concentrations of both agents. Concurrent use should be avoided.
DB00656	DB00252	The CYP3A4 inducer, Phenytoin, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Phenytoin is initiated, discontinued or dose changed.
DB00656	DB01263	The CYP3A4 inhibitor, Posaconazole, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Posaconazole is initiated, discontinued or dose changed.
DB00656	DB00794	The CYP3A4 inducer, Primidone, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Primidone is initiated, discontinued or dose changed.
DB00656	DB01168	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01069	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00344	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00908	The CYP3A4 inhibitor, Quinidine, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Quinidine is initiated, discontinued or dose changed.
DB00656	DB01367	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00615	The CYP3A4 inducer, Rifabutin, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Rifabutin is initiated, discontinued or dose changed.
DB00656	DB01045	The CYP3A4 inducer, Rifampin, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Rifampin is initiated, discontinued or dose changed.
DB00656	DB01201	The CYP3A4 inducer, Rifapentine, may decrease Trazodone efficacy by increasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Rifapentine is initiated, discontinued or dose changed.
DB00656	DB00503	The protease inhibitor, Ritonavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Ritonavir is initiated, discontinued or dose changed.
DB00656	DB00989	Possible antagonism of action
DB00656	DB00953	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00118	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01232	The protease inhibitor, Saquinavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Saquinavir is initiated, discontinued or dose changed.
DB00656	DB01037	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01104	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB01105	Increased risk of serotonin syndrome. Avoid concomitant therapy.
DB00656	DB06268	The CYP3A4 inhibitor, Sitaxsenten, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Norfloxacin is initiated, discontinued or dose changed.
DB00656	DB01323	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00669	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00675	Trazodone may decrease the therapeutic effect of Tamoxifen by decreasing the production of active metabolites. Consider alternate therapy.
DB00656	DB00706	Trazodone, a CYP2D6 inhibitor, may decrease the metabolism and clearance of Tamsulosin, a CYP2D6 substrate. Monitor for changes in therapeutic/adverse effects of Tamsulosin if Trazodone is initiated, discontinued, or dose changed.
DB00656	DB00976	The CYP3A4 inhibitor, Telithromycin, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Consider alternate therapy or monitor for changes in Trazodone efficacy/toxicity if Telithromycin is initiated, discontinued or dose changed.
DB00656	DB00759	The CYP3A4 inhibitor, Tetracycline, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Tetracycline is initiated, discontinued or dose changed.
DB00656	DB00932	The protease inhibitor, Tipranavir, may increase the efficacy/toxicity of Trazodone by inhibiting Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Tipranavir is initiated, discontinued or dose changed.
DB00656	DB00193	The use of two serotonin modulators, such as trazodone and tramadol, may increase the risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00752	Increased risk of serotonin syndrome. Use caution during concomitant therapy and monitor for symptoms of serotonin syndrome.
DB00656	DB00726	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00427	The CNS depressants, Triprolidine and Trazodone, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy.
DB00656	DB00285	Increased risk of serotonin syndrome. Monitor for symptoms of serotonin syndrome.
DB00656	DB00661	The CYP3A4 inhibitor, Verapamil, may increase Trazodone efficacy/toxicity by decreasing Trazodone metabolism and clearance. Monitor for changes in Trazodone efficacy/toxicity if Verapamil is initiated, discontinued or dose changed.
DB00656	DB00582	Voriconazole, a strong CYP3A4 inhibitor, may increase the serum concentration of trazodone by decreasing its metabolism. Monitor for changes in the therapeutic and adverse effects of trazodone if voriconazole is initiated, discontinued or dose changed.
DB00656	DB00315	Use of two serotonin modulators, such as zolmitriptan and trazodone, may increase the risk of serotonin syndrome. Consider alternate therapy or monitor for serotonin syndrome during concomitant therapy.
DB00658	DB00537	Sevelamer decreases ciprofloxacin bioavailability
DB00658	DB00091	Sevelamer decreases the effect of cyclosporine
DB00658	DB00685	Sevelamer may decrease the absorption of orally administered Trovafloxacin. The Sevelamer formulation contains iron that may intefere with Trovafloxacin absorption. Administer Trovafloxacin 2 hours before or 6 hours after the Sevelamer dose to minimize the interaction.
DB00661	DB00794	The barbiturate, primidone, decreases the effect of the calcium channel blocker, verapamil.
DB00660	DB00427	The CNS depressants, Triprolidine and Metaxalone, may increase adverse/toxic effects due to additivity. Monitor for increased CNS depressant effects during concomitant therapy.
DB00661	DB01193	Increased effect of both drugs
DB00661	DB09026	Monitor therapy due to increased concentration of aliskiren.
DB00661	DB01143	Verapamil may enhance the hypotensive effect of Amifostine. At chemotherapeutic doses of Amifostine, Verapamil should be withheld for 24 hours prior to Amifostine administration. Caution should be used at lower Amifostine doses used during radiotherapy, but routine interruption of Verapamil therapy is not recommended.
DB00661	DB01223	Verapamil increases the effect of theophylline
DB00661	DB01118	Additive bradycardic effects may occur. One case report of sinus arrest has been reported. Monitor for changes in the therapeutic effect and signs of Verapamil toxicity if Amiodarone is initiated, discontinued or dose changed.
DB00661	DB01351	Amobarbital, a CYP3A4 inducer, may increase the serum concentration of Verapamil, a CYP3A4 substrate. Monitor for changes in the therapeutic/adverse effects of Verapamil if Amobarbital is initiated, discontinued or dose changed.
DB00661	DB00701	Amprenavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Amprenavir is initiated, discontinued or dose changed.
DB00661	DB01072	Atazanavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Atazanavir is initiated, discontinued or dose changed.
DB00661	DB00335	Increased effect of both drugs
DB00661	DB01076	Verapamil, a moderate CYP3A4 inhibitor, may increase the serum concentration of Atorvastatin by decreasing its metabolism. Avoid concurrent use if possible or reduce lovastatin dose during concomitant therapy. Monitor for changes in the therapeutic/adverse effects of Atorvastatin if Verapamil is initiated, discontinued or dose changed.
DB00661	DB00612	Increased effect of both drugs
DB00661	DB01558	Verapamil may increase the serum concentration of bromazepam by decreasing its metabolism. Consider alternate therapy or a reductin in the bromazepam dose. Monitor for changes in the therapeutic and adverse effects of bromazepam if verapamil is initiated, discontinued or dose changed.
DB00661	DB00490	Verapamil may increase the serum concentration of Buspirone. The likely occurs via Verapamil-mediated CYP3A4 inhibition resulting in decreased Buspirone metabolism. Monitor for changes in the therapeutic/adverse effects of Buspirone if Verpamil is initiated, discontinued or dose changed.
DB00661	DB00237	Butabarbital, a CYP3A4 inducer, may increase the serum concentration of Verapamil, a CYP3A4 substrate. Monitor for changes in the therapeutic/adverse effects of Verapamil if Butabarbital is initiated, discontinued or dose changed.
DB00661	DB00241	Butalbital, a CYP3A4 inducer, may increase the serum concentration of Verapamil, a CYP3A4 substrate. Monitor for changes in the therapeutic/adverse effects of Verapamil if Butalbital is initiated, discontinued or dose changed.
DB00661	DB00564	Verapamil may increase the serum concentration of Carbamazepine by decreasing its metabolism. Monitor for changes in the therapeutic/adverse effects of Carbamazepine if Verapamil is initiated, discontinued or dose changed.
DB00661	DB01136	Increased effect of both drugs
DB00661	DB01211	Clarithromycin, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Clarithromycin is initiated, discontinued or dose changed.
DB00661	DB01394	Verapamil may increase the serum concentration of Colchicine. This likely occurs via Verapamil-mediated inhibition of CYP3A4 and p-glycoprotein-mediated transport. Monitor for changes in the therapeutic/adverse effects of Colchicine if Verapamil is initiated, discontinued or dose changed.
DB00661	DB00872	Conivaptan, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Conivaptan is initiated, discontinued or dose changed.
DB00661	DB00091	Verapamil may increase the serum concentration of cyclosporine by inhibiting CYP3A4-mediated metabolism of cyclosporine. Monitor for changes in the therapeutic/adverse effects of cyclosporine if verapamil is initiated, discontinued or dose changed.
DB00661	DB06695	Verapamil may increase serum concentrations of the active metabolite(s) of dabigatran etexilate, resulting in an increased risk of bleeding. It is also a strong p-glycoprotein inhibitor. Therapy modification should be considered.
DB00661	DB01264	Darunavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Darunavir is initiated, discontinued or dose changed.
DB00661	DB00705	Delavirdine, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Delavirdine is initiated, discontinued or dose changed.
DB00661	DB01396	Verapamil may increase the serum concentration of Digitoxin by decreasing its metabolism and clearance. Monitor for changes in the therapeutic/adverse effects of Digitoxin if Verpamail is initiated, discontinued or dose changed.
DB00661	DB00390	Verapamil may increase the serum concentration of Digoxin by decreasing its metabolism and clearance. Monitor for changes in the therapeutic/adverse effects of Digoxin if Verpamail is initiated, discontinued or dose changed.
DB00661	DB00204	Verapamil may increase the plamsa levels of Dofetilide. Increased risk of torsade de pointes. Concomitant therapy is contraindicated.
DB00661	DB04855	Verapamil is a moderate CYP3A4 inhibitor and will increase dronedarone levels 1.4-1.7 fold. Decrease doses of non-dihyropyridinic calcium-channel blocker.
DB00661	DB00700	This CYP3A4 inhibitor increases the effect and toxicity of eplerenone
DB00661	DB00199	Erythromycin, a moderate CYP3A4 inhibitor, may increase the serum concentration of veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Monitor for changes in the therapeutic/adverse effects of verapamil if erythromycin is initiated, discontinued or dose changed.
DB00661	DB00187	Increased effect of both drugs
DB00661	DB00196	Fluconazole may increase the serum concentration of Verapamil by decreasing Verapamil metabolism. This likely occurs via Fluconazole-mediated CYP3A4 inhibition. Monitor for changes in the therapeutic/adverse effects of Verapamil if Fluconazole is initiated, discontinued, or dose changed.
DB00661	DB01319	Fosamprenavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Fosamprenavir is initiated, discontinued or dose changed.
DB00661	DB01218	Verapamil, a moderate CYP3A4 inhibitor, may increase the serum concentration of Halofantrine by decreasing its metabolism. Extreme caution with increased cardiac status monitoring should be used during concomitant therapy.
DB00661	DB00619	Imatinib, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Imatinib is initiated, discontinued or dose changed.
DB00661	DB05039	Strong inhibitors of CYP3A4 may increase levels of indacaterol. Monitor closely for adverse events.
DB00661	DB00224	Indinavir, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Indinavir is initiated, discontinued or dose changed.
DB00661	DB00951	Isoniazid, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Isoniazid is initiated, discontinued or dose changed.
DB00661	DB01167	Itraconazole, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Itraconazole is initiated, discontinued or dose changed.
DB00661	DB01026	Ketoconazole, a strong CYP3A4 inhibitor, may increase the serum concentration of Veramapil, a CYP3A4 substrate, by decreasing its metabolism and clearance. Consider alternate therapy or monitor for changes in the therapeutic/adverse effects of Verapamil if Ketoconazole is initiated, discontinued or dose changed.
DB00661	DB00598	Increased effect of both drugs
DB00661	DB01356	Signs of lithium toxicity
